time,x,y,z
2025-03-10 16:07:51.197332,0.5506663918495178,7.723694801330566,6.114790916442871
2025-03-10 16:11:38.446148,0.5363011956214905,7.841010570526123,6.121973514556885
2025-03-10 16:15:25.694964,0.5267243981361389,7.608773231506348,6.294356346130371
2025-03-10 16:19:12.943781,0.4525041282176971,7.630321025848389,6.287173748016357
2025-03-10 16:23:00.192597,0.6057330369949341,7.738059997558594,6.222530364990234
2025-03-10 16:26:47.441414,0.5961562395095825,7.733271598815918,6.212953567504883
2025-03-10 16:30:34.690230,0.5650315880775452,7.771578788757324,6.191405773162842
2025-03-10 16:34:21.939046,0.7134721279144287,7.723694801330566,6.196194171905518
2025-03-10 16:38:09.187863,-4.228160381317139,-5.444414615631104,6.751648902893066
2025-03-10 16:41:56.436679,-3.97916316986084,-2.729389905929565,8.303091049194336
2025-03-10 16:45:43.685496,-4.168305397033691,3.952826976776123,8.11634349822998
2025-03-10 16:49:30.934312,-0.1580173075199127,-0.1101332753896713,9.78749656677246
2025-03-10 16:53:18.183128,-5.793968200683594,-4.168305397033691,2.1140801906585693
2025-03-10 16:57:05.431945,-4.278438568115234,-6.375759124755859,8.774748802185059
2025-03-10 17:00:52.680761,-8.995016098022461,-2.8179752826690674,2.097320795059204
2025-03-10 17:04:39.929578,-9.208099365234377,-3.2345664501190186,1.170764684677124
2025-03-10 17:08:27.178394,-9.071630477905272,-2.7988216876983643,2.1595699787139893
2025-03-10 17:12:14.427211,-8.93037223815918,-2.595314741134644,1.9249382019042969
2025-03-10 17:16:01.676027,-9.32541561126709,-3.574543237686157,1.908178806304932
2025-03-10 17:19:48.924843,-5.928043365478516,-7.448361396789551,11.470620155334473
2025-03-10 17:23:36.173660,0.3256114423274994,7.860164165496826,6.485892295837402
2025-03-10 17:27:23.422476,5.738901615142822,-1.5107412338256836,7.982268333435059
2025-03-10 17:31:10.671293,-0.586579442024231,7.927201747894287,-6.023811340332031
2025-03-10 17:34:57.920109,-0.7637503147125244,8.118738174438477,-5.868188381195068
2025-03-10 17:38:45.168925,-0.8643068075180054,9.035717010498049,-4.6255974769592285
2025-03-10 17:42:32.417742,-0.8355764150619507,9.263166427612305,-3.40216064453125
2025-03-10 17:46:19.666558,3.9025487899780273,8.355764389038086,-4.927267074584961
2025-03-10 17:50:06.915375,4.211400985717773,8.504204750061035,-3.852270603179932
2025-03-10 17:53:54.164191,1.2066776752471924,5.944802761077881,-8.073247909545898
2025-03-10 17:57:41.413007,5.832275390625,1.3096283674240112,7.9846625328063965
2025-03-10 18:01:28.661824,-2.070984363555908,-0.1843535304069519,9.23443603515625
2025-03-10 18:05:15.910640,-1.843535304069519,0.5841852426528931,9.222464561462402
2025-03-10 18:09:03.159457,5.051765441894531,2.557007312774658,7.6997528076171875
2025-03-10 18:12:50.408273,-1.434126853942871,0.3184288144111633,9.29189682006836
2025-03-10 18:16:37.657090,-1.8171991109848025,-1.3910311460494995,9.097966194152832
2025-03-10 18:20:24.905906,-0.7206547260284424,-1.2425906658172607,9.301473617553713
2025-03-10 18:24:12.154722,-0.7541735172271729,3.909731388092041,8.853757858276367
2025-03-10 18:27:59.403539,-0.4932055473327636,7.010222434997559,9.10993766784668
2025-03-10 18:31:46.652355,2.0207061767578125,5.161899089813232,7.864952564239502
2025-03-10 18:35:33.901172,1.5394717454910278,2.523488521575928,8.865729331970215
2025-03-10 18:39:21.149988,2.8179752826690674,4.819528102874756,10.02452278137207
