time;x;y;z
2025-01-29 18:59:40.105401;-3,189077;3,677494;8,554482
2025-01-29 19:03:03.327793;-2,602497;3,869030;8,588001
2025-01-29 19:06:26.550185;-2,200271;3,962404;8,834604
2025-01-29 19:09:49.772577;-1,987187;4,355053;8,690952
2025-01-29 19:13:12.994969;-2,377442;4,122815;8,695741
2025-01-29 19:16:36.217361;-0,646434;4,321534;8,504205
2025-01-29 19:19:59.439753;-0,447716;4,424485;8,892065
2025-01-29 19:23:22.662145;-0,368707;4,367024;8,882488
2025-01-29 19:26:45.884537;-0,519542;-9,325416;0,634463
2025-01-29 19:30:09.106929;-1,568202;4,982334;8,415619
2025-01-29 19:33:32.329321;3,256114;6,497863;6,476315
2025-01-29 19:36:55.551714;2,628834;6,660669;6,950367
2025-01-29 19:40:18.774106;3,361459;6,279991;6,246472
2025-01-29 19:43:41.996498;4,469975;2,947262;5,877765
2025-01-29 19:47:05.218890;2,722207;6,967127;8,063671
2025-01-29 19:50:28.441282;-4,936844;5,973533;8,724471
2025-01-29 19:53:51.663674;-5,336676;3,720589;6,301539
2025-01-29 19:57:14.886066;1,331176;5,681441;7,931990
2025-01-29 20:00:38.108458;1,312023;5,834670;7,726089
2025-01-29 20:04:01.330850;0,792481;1,580173;9,835381
2025-01-29 20:07:24.553242;1,024718;1,302446;9,785102
2025-01-29 20:10:47.775635;0,421380;1,697489;9,330204
2025-01-29 20:14:10.998027;0,804452;1,549049;9,780313
2025-01-29 20:17:34.220419;-5,209783;7,651869;3,548207
2025-01-29 20:20:57.442811;-9,212888;2,365471;1,125275
2025-01-29 20:24:20.665203;-9,634268;1,680730;-1,170765
2025-01-29 20:27:43.887595;-9,538500;1,647211;-0,751779
2025-01-29 20:31:07.109987;-0,751779;-3,303998;8,738836
2025-01-29 20:34:30.332379;-0,569820;-3,299210;8,872911
2025-01-29 20:37:53.554771;-0,639252;-3,564966;8,851364
2025-01-29 20:41:16.777163;-4,153940;1,194707;8,813056
2025-01-29 20:44:39.999556;-4,144363;1,031901;8,884883
2025-01-29 20:48:03.221948;-4,106056;1,015141;8,848969
2025-01-29 20:51:26.444340;-4,125209;0,952892;8,791509
2025-01-29 20:54:49.666732;-4,015076;0,924162;8,822633
2025-01-29 20:58:12.889124;-4,046201;0,735020;8,846576
2025-01-29 21:01:36.111516;-4,010288;0,794875;8,877700
2025-01-29 21:04:59.333908;-4,017470;0,713472;8,908825
2025-01-29 21:08:22.556300;-3,988740;0,684742;8,846576
2025-01-29 21:11:45.778692;-4,022259;0,651223;8,901642
2025-01-29 21:15:09.001084;-4,041412;0,572214;8,836999
2025-01-29 21:18:32.223476;-4,129998;0,785298;8,755595
2025-01-29 21:21:55.445869;-4,079720;0,497994;8,717288
2025-01-29 21:25:18.668261;-4,826711;0,644040;8,623915
2025-01-29 21:28:41.890653;-4,639963;0,861913;8,520964
2025-01-29 21:32:05.113045;-4,553771;0,533907;8,583213
2025-01-29 21:35:28.335437;-4,596867;0,682347;8,544906
2025-01-29 21:38:51.557829;-4,592079;0,495600;8,489840
2025-01-29 21:42:14.780221;-4,723760;0,536301;8,554482
2025-01-29 21:45:38.002613;-4,438850;0,385466;8,619126
2025-01-29 21:49:01.225005;-4,412514;0,433351;8,566454
2025-01-29 21:52:24.447397;-4,338294;0,265756;8,707711
2025-01-29 21:55:47.669790;-4,477157;0,292093;8,638280
2025-01-29 21:59:10.892182;-4,467580;0,438139;8,681376
2025-01-29 22:02:34.114574;-4,446033;0,371101;8,640674
2025-01-29 22:05:57.336966;-4,446033;0,313640;8,678981
2025-01-29 22:09:20.559358;-4,489128;0,409408;8,669404
2025-01-29 22:12:43.781750;-4,431667;0,308852;8,705317
2025-01-29 22:16:07.004142;-4,355053;0,296881;8,659827
2025-01-29 22:19:30.226534;-4,340688;0,282516;8,724471
2025-01-29 22:22:53.448926;-4,292804;0,184354;8,729259
2025-01-29 22:26:16.671318;-4,359841;0,234632;8,736442
2025-01-29 22:29:39.893711;-4,438850;0,193930;8,779537
2025-01-29 22:33:03.116103;-4,367024;0,229843;8,643068
2025-01-29 22:36:26.338495;-4,309563;0,217872;8,722076
2025-01-29 22:39:49.560887;-4,359841;0,193930;8,655039
2025-01-29 22:43:12.783279;-4,376601;0,095768;8,626308
2025-01-29 22:46:36.005671;-4,309563;0,248997;8,717288
2025-01-29 22:49:59.228063;-4,333505;0,165200;8,700529
2025-01-29 22:53:22.450455;-4,699818;3,167529;7,682993
2025-01-29 22:56:45.672847;-4,891354;3,189077;7,888895
2025-01-29 23:00:08.895239;-4,829105;3,069367;7,896077
2025-01-29 23:03:32.117631;-4,786009;3,045424;7,903260
