time;x;y;z
2025-06-23 14:05:27.947055;-0,366313;1,065420;9,823410
2025-06-23 14:08:35.101825;-0,232238;1,259350;9,832987
2025-06-23 14:11:42.256596;2,456451;-3,366248;8,813056
2025-06-23 14:14:49.411367;7,970297;-3,936068;4,321534
2025-06-23 14:17:56.566138;7,201759;-4,458004;4,220978
2025-06-23 14:21:03.720909;7,896077;-3,828329;4,261679
2025-06-23 14:24:10.875680;8,046912;-3,023877;4,328717
2025-06-23 14:27:18.030451;7,941567;-3,023877;4,393360
2025-06-23 14:30:25.185222;8,157045;-3,150769;4,367024
2025-06-23 14:33:32.339993;8,034941;-3,538630;4,369418
2025-06-23 14:36:39.494764;7,702147;-3,718195;3,751714
2025-06-23 14:39:46.649535;8,020576;-4,065354;4,220978
2025-06-23 14:42:53.804306;6,399701;-6,026206;3,392584
2025-06-23 14:46:00.959077;2,662352;-1,912967;9,167398
2025-06-23 14:49:08.113848;-0,553061;-5,396531;10,565612
2025-06-23 14:52:15.268618;-0,272939;-7,177817;6,955156
2025-06-23 14:55:22.423389;-1,544260;-4,989516;8,549694
2025-06-23 14:58:29.578160;-3,313575;-5,743690;7,295133
2025-06-23 15:01:36.732931;-5,645528;-5,173870;5,932832
2025-06-23 15:04:43.887702;-4,467580;-4,740520;7,199365
2025-06-23 15:07:51.042473;-5,954380;-3,124433;6,361394
2025-06-23 15:10:58.197244;-6,277597;-2,923320;8,034941
2025-06-23 15:14:05.352015;-4,046201;-0,909797;9,062054
2025-06-23 15:17:12.506786;-3,758897;-2,403779;8,652645
2025-06-23 15:20:19.661557;-2,181118;-3,066972;7,000646
2025-06-23 15:23:26.816328;-3,677494;-3,931279;7,869741
2025-06-23 15:26:33.971099;-2,236184;-4,620809;8,317456
2025-06-23 15:29:41.125870;-3,823540;-3,775656;7,896077
2025-06-23 15:32:48.280641;0,814029;-3,608062;9,026140
2025-06-23 15:35:55.435411;2,650381;3,787627;8,722076
2025-06-23 15:39:02.590182;2,104503;0,797269;9,186552
2025-06-23 15:42:09.744953;-0,481235;-2,549825;9,473856
2025-06-23 15:45:16.899724;2,389413;-9,694122;0,146046
2025-06-23 15:48:24.054495;-0,045490;-2,355895;10,113108
2025-06-23 15:51:31.209266;1,295263;-1,359907;8,702923
2025-06-23 15:54:38.364037;-0,213084;-4,079720;7,716512
2025-06-23 15:57:45.518808;1,249773;-2,911349;7,410054
2025-06-23 16:00:52.673579;-2,317587;-3,871424;11,389217
2025-06-23 16:03:59.828350;-2,724602;5,319916;5,597643
2025-06-23 16:07:06.983121;-2,516306;3,957615;11,451467
2025-06-23 16:10:14.137892;5,901707;-7,034164;2,312799
2025-06-23 16:13:21.292663;0,873884;1,321599;9,662998
2025-06-23 16:16:28.447434;0,897826;1,070208;9,835381
2025-06-23 16:19:35.602205;0,404620;7,817069;6,347029
2025-06-23 16:22:42.756975;0,442927;7,623138;6,186617
2025-06-23 16:25:49.911746;0,639252;7,850587;6,019023
2025-06-23 16:28:57.066517;0,600945;7,872135;6,119579
2025-06-23 16:32:04.221288;0,656011;7,821857;6,246472
2025-06-23 16:35:11.376059;0,804452;7,879318;6,145916
2025-06-23 16:38:18.530830;0,572214;7,704541;6,351817
2025-06-23 16:41:25.685601;-0,782904;-3,234566;8,858546
2025-06-23 16:44:32.840372;-0,799663;-2,971204;8,791509
2025-06-23 16:47:39.995143;-0,562637;-3,519476;8,932767
2025-06-23 16:50:47.149914;-0,632069;-1,601721;9,636662
2025-06-23 16:53:54.304685;-0,670376;-1,618480;9,567230
2025-06-23 16:57:01.459456;-0,028730;-1,015141;9,387665
2025-06-23 17:00:08.614227;-0,421380;-0,981623;9,761160
2025-06-23 17:03:15.768998;6,739678;3,883395;6,244078
2025-06-23 17:06:22.923768;-9,126697;4,651934;0,557849
2025-06-23 17:09:30.078539;2,097321;-0,933739;9,416395
