time;x;y;z
2025-04-28 16:39:25.071283;2,296039;7,838616;7,084443
2025-04-28 16:43:17.298134;-1,139640;0,550666;8,645462
2025-04-28 16:47:09.524985;2,154782;1,137246;9,035717
2025-04-28 16:51:01.751836;3,402161;7,187394;5,722142
2025-04-28 16:54:53.978687;3,576937;7,560889;5,492299
2025-04-28 16:58:46.205539;3,766079;7,905654;5,616797
2025-04-28 17:02:38.432390;3,145981;6,349423;7,139510
2025-04-28 17:06:30.659241;3,213019;6,476315;7,316680
2025-04-28 17:10:22.886092;2,389413;6,871359;7,618350
2025-04-28 17:14:15.112944;-0,536301;5,161899;9,306262
2025-04-28 17:18:07.339795;0,605733;0,383072;9,576807
2025-04-28 17:21:59.566646;0,268151;0,332794;4,378995
2025-04-28 17:25:51.793497;0,311246;0,162806;9,493010
2025-04-28 17:29:44.020348;0,811634;0,313640;9,557653
2025-04-28 17:33:36.247200;0,129287;-0,531513;9,488221
2025-04-28 17:37:28.474051;0,907402;0,577003;9,356541
2025-04-28 17:41:20.700902;0,952892;0,711078;9,318233
2025-04-28 17:45:12.927753;0,366313;1,082179;9,639056
2025-04-28 17:49:05.154605;0,902614;1,017536;9,327810
2025-04-28 17:52:57.381456;-0,816423;0,675165;6,971915
2025-04-28 17:56:49.608307;0,988805;0,416591;9,449914
2025-04-28 18:00:41.835158;0,761356;0,756568;9,275137
2025-04-28 18:04:34.062010;0,646434;0,502782;9,414001
2025-04-28 18:08:26.288861;0,964863;0,529119;9,179369
2025-04-28 18:12:18.515712;0,964863;0,737414;9,634268
2025-04-28 18:16:10.742563;1,702277;-0,457293;9,380483
2025-04-28 18:20:02.969414;0,969652;-0,244209;8,985439
2025-04-28 18:23:55.196266;0,785298;0,318429;9,306262
2025-04-28 18:27:47.423117;0,780510;0,421380;9,351752
2025-04-28 18:31:39.649968;0,454898;0,670376;9,481039
2025-04-28 18:35:31.876819;0,732626;0,169988;9,550470
2025-04-28 18:39:24.103671;-0,641646;-4,173094;8,501810
2025-04-28 18:43:16.330522;-4,228160;7,644686;2,851494
2025-04-28 18:47:08.557373;-2,470816;0,193930;9,248801
2025-04-28 18:51:00.784224;-3,347094;-1,127669;9,318233
2025-04-28 18:54:53.011076;-3,500323;4,364630;10,139444
2025-04-28 18:58:45.237927;-7,079654;-1,924938;2,190695
2025-04-28 19:02:37.464778;0,294487;4,819528;13,199234
2025-04-28 19:06:29.691629;-4,323928;-8,437167;-1,989582
2025-04-28 19:10:21.918480;5,712565;4,632780;5,588067
2025-04-28 19:14:14.145332;6,449979;3,655946;6,629545
2025-04-28 19:18:06.372183;4,414908;1,766921;5,492299
2025-04-28 19:21:58.599034;-0,531513;-7,795521;3,701436
2025-04-28 19:25:50.825885;-2,322376;6,785168;4,721366
2025-04-28 19:29:43.052737;3,485958;-7,560889;6,205771
2025-04-28 19:33:35.279588;4,505888;-3,969586;8,039729
2025-04-28 19:37:27.506439;1,529895;4,663905;8,475474
2025-04-28 19:41:19.733290;1,304840;4,170700;8,693346
2025-04-28 19:45:11.960142;1,405396;4,204218;8,554482
2025-04-28 19:49:04.186993;3,256114;6,497863;6,476315
2025-04-28 19:52:56.413844;2,628834;6,660669;6,950367
2025-04-28 19:56:48.640695;3,361459;6,279991;6,246472
2025-04-28 20:00:40.867546;4,469975;2,947262;5,877765
2025-04-28 20:04:33.094398;2,722207;6,967127;8,063671
2025-04-28 20:08:25.321249;-4,936844;5,973533;8,724471
2025-04-28 20:12:17.548100;-5,336676;3,720589;6,301539
2025-04-28 20:16:09.774951;1,331176;5,681441;7,931990
2025-04-28 20:20:02.001803;1,312023;5,834670;7,726089
2025-04-28 20:23:54.228654;-4,254497;3,809175;8,058883
2025-04-28 20:27:46.455505;-4,563348;1,441309;8,712500
2025-04-28 20:31:38.682356;0,481235;-7,340622;17,590200
2025-04-28 20:35:30.909208;-4,168305;-5,561730;7,237672
2025-04-28 20:39:23.136059;-1,180341;-3,258508;8,865729
