time;x;y;z
2025-05-15 14:00:30.427858;2,585738;3,703830;8,918402
2025-05-15 14:04:11.597703;2,588132;3,660734;8,848969
2025-05-15 14:07:52.767548;2,619257;-7,797915;5,351041
2025-05-15 14:11:33.937393;3,052607;-6,296751;6,859388
2025-05-15 14:15:15.107238;0,387861;-1,304840;9,684546
2025-05-15 14:18:56.277083;5,595249;5,195418;5,384560
2025-05-15 14:22:37.446928;6,648698;-8,583213;-1,137246
2025-05-15 14:26:18.616773;0,806846;-4,848258;8,901642
2025-05-15 14:29:59.786619;-1,357512;7,149086;5,552154
2025-05-15 14:33:40.956464;3,323152;8,494628;9,493010
2025-05-15 14:37:22.126309;2,288857;7,371747;7,393295
2025-05-15 14:41:03.296154;1,165976;6,327875;4,429273
2025-05-15 14:44:44.465999;-0,196325;7,592013;9,095572
2025-05-15 14:48:25.635844;-1,685518;8,434772;8,971074
2025-05-15 14:52:06.805689;-1,276109;5,358223;6,593631
2025-05-15 14:55:47.975534;-0,682347;-0,739808;10,833763
2025-05-15 14:59:29.145380;-4,175488;-3,749320;7,144298
2025-05-15 15:03:10.315225;-3,093309;-5,786786;8,449138
2025-05-15 15:06:51.485070;-4,424485;-5,923255;3,737349
2025-05-15 15:10:32.654915;-4,192247;-2,118869;3,787627
2025-05-15 15:14:13.824760;-1,805228;-9,931149;-6,308722
2025-05-15 15:17:54.994605;1,716643;-3,344700;9,066842
2025-05-15 15:21:36.164450;1,601721;-3,229778;9,085996
2025-05-15 15:25:17.334295;1,692701;-3,689465;8,480263
2025-05-15 15:28:58.504141;1,769315;-4,410120;8,607155
2025-05-15 15:32:39.673986;-3,055001;5,772420;8,389283
2025-05-15 15:36:20.843831;-5,312734;4,642357;5,585672
2025-05-15 15:40:02.013676;-6,062119;3,315969;6,782773
2025-05-15 15:43:43.183521;-5,918467;3,526659;6,363788
2025-05-15 15:47:24.353366;1,158794;4,644751;8,453926
2025-05-15 15:51:05.523211;1,335965;4,367024;8,552089
2025-05-15 15:54:46.693057;0,720655;1,845930;9,710882
2025-05-15 15:58:27.862902;0,050278;1,486799;10,187328
2025-05-15 16:02:09.032747;0,450110;1,539472;9,696517
2025-05-15 16:05:50.202592;0,833182;1,814805;9,797073
2025-05-15 16:09:31.372437;-0,675165;3,354277;9,392453
2025-05-15 16:13:12.542282;-0,746991;3,095703;9,033323
2025-05-15 16:16:53.712127;-0,794875;3,234566;9,174581
2025-05-15 16:20:34.881972;-0,826000;3,550601;9,188946
2025-05-15 16:24:16.051818;-0,265756;2,935291;9,500193
2025-05-15 16:27:57.221663;0,600945;3,014300;9,411607
2025-05-15 16:31:38.391508;-1,879448;5,805939;-0,349553
2025-05-15 16:35:19.561353;0,905008;2,509123;9,002198
2025-05-15 16:39:00.731198;0,069432;2,918532;9,459491
2025-05-15 16:42:41.901043;1,651999;2,363077;7,881712
2025-05-15 16:46:23.070888;3,064578;-7,031770;10,678140
2025-05-15 16:50:04.240733;-0,275333;-1,805228;10,096349
2025-05-15 16:53:45.410579;0,660800;-2,190695;9,720459
2025-05-15 16:57:26.580424;0,284910;0,814029;10,093954
2025-05-15 17:01:07.750269;0,205901;1,786075;9,208099
2025-05-15 17:04:48.920114;0,107739;1,283292;9,947908
2025-05-15 17:08:30.089959;0,296881;0,766145;9,823410
2025-05-15 17:12:11.259804;1,228225;-8,688558;4,010288
2025-05-15 17:15:52.429649;1,558625;0,792481;9,713276
2025-05-15 17:19:33.599495;2,621651;3,684676;8,904037
2025-05-15 17:23:14.769340;2,240973;9,306262;-3,102885
2025-05-15 17:26:55.939185;3,055001;-6,239290;6,825869
2025-05-15 17:30:37.109030;3,064578;-6,320693;6,821081
2025-05-15 17:34:18.278875;0,593762;-9,071630;2,219425
2025-05-15 17:37:59.448720;5,044583;-6,737284;-0,268151
2025-05-15 17:41:40.618565;6,090849;-5,726931;-5,149928
2025-05-15 17:45:21.788410;1,604115;-3,160346;9,617508
2025-05-15 17:49:02.958256;1,237802;6,081272;4,268862
2025-05-15 17:52:44.128101;1,407791;6,035782;8,394072
2025-05-15 17:56:25.297946;0,758962;9,033323;8,987833
2025-05-15 18:00:06.467791;0,105345;6,507440;5,427655
2025-05-15 18:03:47.637636;-0,677559;5,576096;6,177041
2025-05-15 18:07:28.807481;-2,686294;7,498640;8,039729
2025-05-15 18:11:09.977326;-2,935291;4,065354;5,868188
2025-05-15 18:14:51.147171;-0,811634;-2,616863;9,466674
2025-05-15 18:18:32.317017;-3,529053;-3,852271;6,339846
2025-05-15 18:22:13.486862;-4,544195;-5,913678;8,930372
2025-05-15 18:25:54.656707;-3,337517;-7,060501;5,025429
2025-05-15 18:29:35.826552;5,051765;-19,278112;4,697424
2025-05-15 18:33:16.996397;1,731008;-1,077391;9,605537
2025-05-15 18:36:58.166242;1,738190;-3,356671;9,097966
2025-05-15 18:40:39.336087;1,541866;-4,266468;8,652645
2025-05-15 18:44:20.505933;1,649605;-3,852271;8,848969
2025-05-15 18:48:01.675778;1,484405;-3,653552;8,971074
2025-05-15 18:51:42.845623;-3,090914;4,982334;7,915231
2025-05-15 18:55:24.015468;-7,457938;10,034100;9,543288
2025-05-15 18:59:05.185313;-6,531382;4,314352;6,852205
2025-05-15 19:02:46.355158;-4,393360;0,146046;8,604761
2025-05-15 19:06:27.525003;1,024718;5,329493;8,590396
2025-05-15 19:10:08.694848;-0,691924;-2,420538;9,299079
2025-05-15 19:13:49.864694;7,376535;-3,833117;5,623980
2025-05-15 19:17:31.034539;4,462792;0,658405;5,128380
2025-05-15 19:21:12.204384;3,213019;-8,334216;7,663840
2025-05-15 19:24:53.374229;1,213860;-3,512294;10,347740
2025-05-15 19:28:34.544074;-1,690306;-7,661446;8,283937
2025-05-15 19:32:15.713919;-0,383072;5,887342;-0,433351
2025-05-15 19:35:56.883764;-1,015141;-5,987898;7,841011
2025-05-15 19:39:38.053609;-4,043807;-7,663840;2,281674
2025-05-15 19:43:19.223455;-1,010353;-11,820174;-2,592921
2025-05-15 19:47:00.393300;-1,244985;2,815581;9,375694
2025-05-15 19:50:41.563145;-1,419762;3,404555;9,176975
2025-05-15 19:54:22.732990;-0,167594;-4,211401;9,476251
2025-05-15 19:58:03.902835;-3,019088;2,279280;8,791509
2025-05-15 20:01:45.072680;1,455675;4,594473;8,384495
2025-05-15 20:05:26.242525;1,264138;4,144363;8,604761
2025-05-15 20:09:07.412370;1,335965;4,249708;8,549694
2025-05-15 20:12:48.582216;0,416591;7,311892;6,682217
2025-05-15 20:16:29.752061;-0,878672;5,250484;8,358158
2025-05-15 20:20:10.921906;6,260838;-5,767632;2,918532
2025-05-15 20:23:52.091751;-1,537078;-4,197036;8,698134
2025-05-15 20:27:33.261596;-1,802834;1,742979;9,449914
2025-05-15 20:31:14.431441;-1,754950;2,035071;9,713276
2025-05-15 20:34:55.601286;-2,832341;-0,543484;10,747571
